epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,19804.7,0.30352,0.18746,0.793,0.9813,0.96711,0.9924,0.92018,0.45583,0.24011,0.7999,0.0087526,0.0087526,0.0087526
128,19961.4,0.30159,0.18878,0.79529,0.98005,0.96946,0.99251,0.91989,0.45539,0.24011,0.79972,0.0087427,0.0087427,0.0087427
129,20117.3,0.30422,0.18918,0.79745,0.98001,0.96748,0.99237,0.92159,0.45332,0.23887,0.79884,0.0087328,0.0087328,0.0087328
130,20273.3,0.30152,0.18396,0.79291,0.97917,0.97039,0.9923,0.9203,0.45579,0.23646,0.79963,0.0087229,0.0087229,0.0087229
131,20429.7,0.30146,0.18791,0.79094,0.9738,0.97808,0.99233,0.92094,0.45659,0.23976,0.80027,0.008713,0.008713,0.008713
132,20585.8,0.30289,0.18965,0.79146,0.97702,0.97885,0.99238,0.92118,0.45687,0.24043,0.80023,0.0087031,0.0087031,0.0087031
133,20741.1,0.30255,0.18978,0.79343,0.97381,0.97861,0.99214,0.92219,0.45595,0.24129,0.7999,0.0086932,0.0086932,0.0086932
134,20897.4,0.30044,0.18777,0.79377,0.97685,0.97154,0.9922,0.92068,0.45464,0.24216,0.79949,0.0086833,0.0086833,0.0086833
135,21053.1,0.29632,0.18779,0.79124,0.97912,0.97039,0.99198,0.92064,0.4549,0.24117,0.79949,0.0086734,0.0086734,0.0086734
136,21209.4,0.29858,0.18446,0.79115,0.97676,0.96768,0.99166,0.92025,0.45563,0.24419,0.79987,0.0086635,0.0086635,0.0086635
137,21365.2,0.29966,0.18519,0.79094,0.97478,0.97368,0.99155,0.91984,0.45458,0.24455,0.79953,0.0086536,0.0086536,0.0086536
138,21521.2,0.2978,0.18626,0.79339,0.98012,0.97313,0.99179,0.91952,0.45462,0.24347,0.79935,0.0086437,0.0086437,0.0086437
139,21676.4,0.29551,0.18903,0.78933,0.97697,0.97666,0.99165,0.92132,0.45529,0.2426,0.79942,0.0086338,0.0086338,0.0086338
140,21832.9,0.29181,0.18547,0.79272,0.97369,0.97407,0.99151,0.9215,0.4556,0.23987,0.79942,0.0086239,0.0086239,0.0086239
141,21988.5,0.28947,0.17806,0.78911,0.98317,0.97039,0.99135,0.92196,0.45553,0.23924,0.79911,0.008614,0.008614,0.008614
142,22144.5,0.29418,0.18303,0.79307,0.98341,0.97518,0.99118,0.92131,0.45581,0.23825,0.79912,0.0086041,0.0086041,0.0086041
143,22300.7,0.28999,0.18193,0.79186,0.98189,0.97697,0.9908,0.92032,0.45581,0.23846,0.79924,0.0085942,0.0085942,0.0085942
144,22455.1,0.29237,0.18096,0.79345,0.97946,0.97697,0.99033,0.92112,0.45518,0.23807,0.79928,0.0085843,0.0085843,0.0085843
145,22611,0.29229,0.17833,0.78698,0.98325,0.97697,0.99051,0.92134,0.45486,0.23801,0.79929,0.0085744,0.0085744,0.0085744
146,22766.6,0.28484,0.17959,0.78902,0.97986,0.97697,0.99007,0.92006,0.45488,0.23889,0.79922,0.0085645,0.0085645,0.0085645
147,22920.8,0.29267,0.18202,0.79187,0.97892,0.97697,0.98973,0.91973,0.45444,0.23838,0.79906,0.0085546,0.0085546,0.0085546
148,23077.2,0.28921,0.18106,0.79679,0.97884,0.97697,0.98955,0.91925,0.4552,0.23812,0.79918,0.0085447,0.0085447,0.0085447
149,23233,0.29055,0.17777,0.79357,0.98017,0.9754,0.98952,0.91994,0.45488,0.23793,0.79909,0.0085348,0.0085348,0.0085348
