filename,path,pred,conf,second,second_conf,status
004347.jpg,004347.jpg,swd,0.8580,others,0.1400,unknown_class
007694.jpg,007694.jpg,swd,0.8577,others,0.1411,unknown_class
003066.jpg,003066.jpg,swd,0.8577,others,0.1420,unknown_class
006872.jpg,006872.jpg,swd,0.8577,others,0.1391,unknown_class
003080.jpg,003080.jpg,others,0.8572,swd,0.1004,unknown_class
007682.jpg,007682.jpg,swd,0.8570,others,0.1424,unknown_class
004525.jpg,004525.jpg,swd,0.8569,others,0.1420,unknown_class
000008.jpg,000008.jpg,mayswd,0.8569,others,0.1334,unknown_class
002467.jpg,002467.jpg,swd,0.8564,others,0.1424,unknown_class
003340.jpg,003340.jpg,others,0.8564,swd,0.1376,unknown_class
006680.jpg,006680.jpg,others,0.8563,swd,0.1432,unknown_class
008109.jpg,008109.jpg,others,0.8563,mayswd,0.1168,unknown_class
005420.jpg,005420.jpg,others,0.8562,swd,0.1386,unknown_class
007719.jpg,007719.jpg,others,0.8561,swd,0.1437,unknown_class
006232.jpg,006232.jpg,others,0.8559,swd,0.0749,unknown_class
006112.jpg,006112.jpg,others,0.8555,swd,0.1440,unknown_class
007950.jpg,007950.jpg,swd,0.8555,others,0.1443,unknown_class
001952.jpg,001952.jpg,swd,0.8554,others,0.1396,unknown_class
007152.jpg,007152.jpg,mayswd,0.8550,others,0.1384,unknown_class
000990.jpg,000990.jpg,others,0.8547,swd,0.1414,unknown_class
007156.jpg,007156.jpg,mayswd,0.8546,others,0.1413,unknown_class
001355.jpg,001355.jpg,others,0.8546,mayswd,0.1055,unknown_class
004756.jpg,004756.jpg,swd,0.8544,others,0.1450,unknown_class
001889.jpg,001889.jpg,swd,0.8544,others,0.1451,unknown_class
007842.jpg,007842.jpg,others,0.8543,swd,0.1448,unknown_class
007960.jpg,007960.jpg,swd,0.8542,others,0.1454,unknown_class
004366.jpg,004366.jpg,others,0.8540,swd,0.1398,unknown_class
007907.jpg,007907.jpg,others,0.8537,swd,0.1307,unknown_class
006658.jpg,006658.jpg,swd,0.8535,mayswd,0.0840,unknown_class
004880.jpg,004880.jpg,others,0.8533,swd,0.1463,unknown_class
004717.jpg,004717.jpg,swd,0.8533,others,0.1425,unknown_class
004136.jpg,004136.jpg,swd,0.8531,others,0.1450,unknown_class
005265.jpg,005265.jpg,others,0.8530,swd,0.1437,unknown_class
003232.jpg,003232.jpg,swd,0.8530,others,0.1443,unknown_class
002496.jpg,002496.jpg,swd,0.8527,others,0.1465,unknown_class
004766.jpg,004766.jpg,others,0.8526,swd,0.1465,unknown_class
007425.jpg,007425.jpg,others,0.8521,swd,0.1085,unknown_class
001312.jpg,001312.jpg,others,0.8520,swd,0.1467,unknown_class
007475.jpg,007475.jpg,others,0.8520,swd,0.1476,unknown_class
008127.jpg,008127.jpg,others,0.8519,swd,0.1478,unknown_class
006936.jpg,006936.jpg,mayswd,0.8519,others,0.1464,unknown_class
004044.jpg,004044.jpg,others,0.8518,swd,0.1443,unknown_class
001956.jpg,001956.jpg,others,0.8516,swd,0.1344,unknown_class
000529.jpg,000529.jpg,swd,0.8515,others,0.1257,unknown_class
007645.jpg,007645.jpg,others,0.8515,mayswd,0.1190,unknown_class
008186.jpg,008186.jpg,swd,0.8511,others,0.1449,unknown_class
005168.jpg,005168.jpg,swd,0.8510,others,0.1464,unknown_class
005234.jpg,005234.jpg,others,0.8510,swd,0.1448,unknown_class
005157.jpg,005157.jpg,swd,0.8509,others,0.1471,unknown_class
003494.jpg,003494.jpg,swd,0.8508,others,0.1488,unknown_class
000542.jpg,000542.jpg,mayswd,0.8508,swd,0.0919,unknown_class
003224.jpg,003224.jpg,swd,0.8507,others,0.1469,unknown_class
007524.jpg,007524.jpg,swd,0.8507,others,0.1465,unknown_class
006261.jpg,006261.jpg,swd,0.8503,mayswd,0.1254,unknown_class
002558.jpg,002558.jpg,swd,0.8492,others,0.1498,unknown_class
005354.jpg,005354.jpg,swd,0.8490,others,0.1507,unknown_class
003608.jpg,003608.jpg,swd,0.8489,others,0.1507,unknown_class
002795.jpg,002795.jpg,swd,0.8487,others,0.1480,unknown_class
008073.jpg,008073.jpg,swd,0.8486,others,0.1505,unknown_class
003357.jpg,003357.jpg,others,0.8482,swd,0.1505,unknown_class
002043.jpg,002043.jpg,swd,0.8477,mayswd,0.1508,unknown_class
004737.jpg,004737.jpg,mayswd,0.8475,others,0.1148,unknown_class
006806.jpg,006806.jpg,swd,0.8474,others,0.1465,unknown_class
008145.jpg,008145.jpg,swd,0.8472,others,0.1523,unknown_class
008061.jpg,008061.jpg,swd,0.8470,others,0.1523,unknown_class
003128.jpg,003128.jpg,swd,0.8468,others,0.1520,unknown_class
001400.jpg,001400.jpg,swd,0.8466,others,0.1522,unknown_class
007712.jpg,007712.jpg,swd,0.8463,others,0.1528,unknown_class
007697.jpg,007697.jpg,others,0.8462,swd,0.1448,unknown_class
003945.jpg,003945.jpg,others,0.8459,swd,0.1531,unknown_class
002377.jpg,002377.jpg,swd,0.8458,others,0.1504,unknown_class
004118.jpg,004118.jpg,others,0.8455,swd,0.1537,unknown_class
008029.jpg,008029.jpg,swd,0.8454,others,0.1539,unknown_class
001066.jpg,001066.jpg,swd,0.8451,mayswd,0.1240,unknown_class
008039.jpg,008039.jpg,others,0.8451,swd,0.1547,unknown_class
007349.jpg,007349.jpg,others,0.8450,swd,0.1524,unknown_class
003389.jpg,003389.jpg,others,0.8450,swd,0.1459,unknown_class
001964.jpg,001964.jpg,others,0.8450,swd,0.1480,unknown_class
007476.jpg,007476.jpg,others,0.8448,mayswd,0.1519,unknown_class
005697.jpg,005697.jpg,others,0.8447,swd,0.1548,unknown_class
002637.jpg,002637.jpg,others,0.8447,swd,0.1551,unknown_class
005035.jpg,005035.jpg,swd,0.8447,others,0.1531,unknown_class
004730.jpg,004730.jpg,swd,0.8446,others,0.1411,unknown_class
002529.jpg,002529.jpg,swd,0.8445,others,0.1489,unknown_class
006595.jpg,006595.jpg,others,0.8442,swd,0.1544,unknown_class
000106.jpg,000106.jpg,mayswd,0.8438,swd,0.1414,unknown_class
003510.jpg,003510.jpg,others,0.8437,swd,0.1086,unknown_class
001675.jpg,001675.jpg,swd,0.8436,others,0.1543,unknown_class
007481.jpg,007481.jpg,swd,0.8436,others,0.1555,unknown_class
001385.jpg,001385.jpg,mayswd,0.8435,swd,0.1187,unknown_class
004399.jpg,004399.jpg,swd,0.8435,others,0.1325,unknown_class
001473.jpg,001473.jpg,swd,0.8435,others,0.1552,unknown_class
007076.jpg,007076.jpg,swd,0.8432,others,0.1385,unknown_class
002817.jpg,002817.jpg,swd,0.8427,others,0.1555,unknown_class
006218.jpg,006218.jpg,others,0.8427,swd,0.1567,unknown_class
005291.jpg,005291.jpg,swd,0.8427,others,0.1559,unknown_class
006021.jpg,006021.jpg,swd,0.8426,others,0.1568,unknown_class
005430.jpg,005430.jpg,others,0.8425,swd,0.1568,unknown_class
001325.jpg,001325.jpg,swd,0.8423,mayswd,0.0905,unknown_class
004722.jpg,004722.jpg,swd,0.8423,others,0.1560,unknown_class
004759.jpg,004759.jpg,swd,0.8423,others,0.1568,unknown_class
004911.jpg,004911.jpg,others,0.8421,swd,0.1568,unknown_class
005633.jpg,005633.jpg,others,0.8421,mayswd,0.1339,unknown_class
006162.jpg,006162.jpg,others,0.8421,swd,0.1535,unknown_class
006938.jpg,006938.jpg,others,0.8419,swd,0.1568,unknown_class
007634.jpg,007634.jpg,others,0.8417,swd,0.1572,unknown_class
006973.jpg,006973.jpg,swd,0.8415,others,0.1553,unknown_class
007494.jpg,007494.jpg,others,0.8413,swd,0.1436,unknown_class
005031.jpg,005031.jpg,others,0.8413,swd,0.1536,unknown_class
005863.jpg,005863.jpg,others,0.8409,swd,0.1552,unknown_class
000259.jpg,000259.jpg,swd,0.8407,others,0.1577,unknown_class
003837.jpg,003837.jpg,others,0.8406,swd,0.1575,unknown_class
007880.jpg,007880.jpg,swd,0.8402,others,0.1579,unknown_class
003402.jpg,003402.jpg,others,0.8400,swd,0.1580,unknown_class
007749.jpg,007749.jpg,others,0.8395,swd,0.1595,unknown_class
006310.jpg,006310.jpg,others,0.8392,swd,0.1605,unknown_class
003404.jpg,003404.jpg,swd,0.8391,others,0.1601,unknown_class
006844.jpg,006844.jpg,others,0.8384,swd,0.1611,unknown_class
003152.jpg,003152.jpg,swd,0.8382,mayswd,0.1189,unknown_class
007613.jpg,007613.jpg,swd,0.8376,others,0.1575,unknown_class
006864.jpg,006864.jpg,others,0.8376,swd,0.1575,unknown_class
006821.jpg,006821.jpg,others,0.8376,swd,0.1608,unknown_class
004261.jpg,004261.jpg,swd,0.8374,others,0.1599,unknown_class
001661.jpg,001661.jpg,mayswd,0.8372,swd,0.1134,unknown_class
007574.jpg,007574.jpg,swd,0.8371,others,0.1622,unknown_class
007357.jpg,007357.jpg,others,0.8370,swd,0.1616,unknown_class
006685.jpg,006685.jpg,swd,0.8369,others,0.1624,unknown_class
003011.jpg,003011.jpg,others,0.8368,swd,0.1620,unknown_class
003495.jpg,003495.jpg,others,0.8365,swd,0.1621,unknown_class
007281.jpg,007281.jpg,others,0.8363,swd,0.1630,unknown_class
000027.jpg,000027.jpg,others,0.8360,swd,0.1637,unknown_class
006029.jpg,006029.jpg,swd,0.8359,others,0.1622,unknown_class
003838.jpg,003838.jpg,swd,0.8358,others,0.1625,unknown_class
001635.jpg,001635.jpg,swd,0.8357,others,0.1632,unknown_class
004144.jpg,004144.jpg,swd,0.8356,others,0.1598,unknown_class
001245.jpg,001245.jpg,swd,0.8356,others,0.1600,unknown_class
004369.jpg,004369.jpg,swd,0.8354,others,0.1624,unknown_class
005065.jpg,005065.jpg,swd,0.8350,others,0.1646,unknown_class
003741.jpg,003741.jpg,swd,0.8350,others,0.1644,unknown_class
003988.jpg,003988.jpg,others,0.8343,swd,0.1615,unknown_class
004475.jpg,004475.jpg,others,0.8336,swd,0.1645,unknown_class
000550.jpg,000550.jpg,swd,0.8334,others,0.1111,unknown_class
005217.jpg,005217.jpg,swd,0.8332,others,0.1651,unknown_class
003979.jpg,003979.jpg,swd,0.8332,others,0.1227,unknown_class
004683.jpg,004683.jpg,others,0.8330,swd,0.1648,unknown_class
000409.jpg,000409.jpg,others,0.8329,swd,0.1344,unknown_class
004405.jpg,004405.jpg,swd,0.8325,others,0.1626,unknown_class
006444.jpg,006444.jpg,others,0.8319,swd,0.1674,unknown_class
002053.jpg,002053.jpg,swd,0.8317,others,0.1641,unknown_class
004789.jpg,004789.jpg,others,0.8316,swd,0.1154,unknown_class
004772.jpg,004772.jpg,swd,0.8311,others,0.1679,unknown_class
004843.jpg,004843.jpg,others,0.8310,swd,0.1618,unknown_class
006262.jpg,006262.jpg,swd,0.8308,others,0.1641,unknown_class
007936.jpg,007936.jpg,swd,0.8307,others,0.1676,unknown_class
005922.jpg,005922.jpg,swd,0.8305,others,0.1683,unknown_class
002052.jpg,002052.jpg,others,0.8301,swd,0.1613,unknown_class
006501.jpg,006501.jpg,others,0.8299,swd,0.1688,unknown_class
006297.jpg,006297.jpg,swd,0.8294,others,0.1703,unknown_class
002945.jpg,002945.jpg,swd,0.8293,others,0.1692,unknown_class
003879.jpg,003879.jpg,swd,0.8291,others,0.1233,unknown_class
008046.jpg,008046.jpg,others,0.8291,swd,0.1595,unknown_class
008226.jpg,008226.jpg,swd,0.8288,others,0.1427,unknown_class
003413.jpg,003413.jpg,others,0.8288,swd,0.1702,unknown_class
004818.jpg,004818.jpg,others,0.8287,swd,0.1701,unknown_class
000247.jpg,000247.jpg,swd,0.8287,others,0.1677,unknown_class
005412.jpg,005412.jpg,swd,0.8286,others,0.1697,unknown_class
004247.jpg,004247.jpg,others,0.8285,mayswd,0.1257,unknown_class
000621.jpg,000621.jpg,others,0.8284,swd,0.1168,unknown_class
004794.jpg,004794.jpg,others,0.8283,swd,0.0999,unknown_class
006614.jpg,006614.jpg,others,0.8283,swd,0.1710,unknown_class
005851.jpg,005851.jpg,swd,0.8283,others,0.1700,unknown_class
004444.jpg,004444.jpg,others,0.8279,swd,0.1673,unknown_class
000477.jpg,000477.jpg,swd,0.8277,mayswd,0.1332,unknown_class
005387.jpg,005387.jpg,others,0.8274,swd,0.1720,unknown_class
002378.jpg,002378.jpg,swd,0.8273,others,0.1706,unknown_class
007006.jpg,007006.jpg,mayswd,0.8272,others,0.1640,unknown_class
002644.jpg,002644.jpg,swd,0.8268,others,0.1716,unknown_class
007563.jpg,007563.jpg,others,0.8268,swd,0.1724,unknown_class
004939.jpg,004939.jpg,mayswd,0.8267,swd,0.1506,unknown_class
006898.jpg,006898.jpg,others,0.8266,mayswd,0.1648,unknown_class
002561.jpg,002561.jpg,swd,0.8263,others,0.1725,unknown_class
006890.jpg,006890.jpg,swd,0.8263,others,0.1716,unknown_class
006044.jpg,006044.jpg,swd,0.8254,others,0.1739,unknown_class
007279.jpg,007279.jpg,others,0.8254,swd,0.1739,unknown_class
000540.jpg,000540.jpg,others,0.8244,mayswd,0.1574,unknown_class
004893.jpg,004893.jpg,others,0.8243,swd,0.1281,unknown_class
003755.jpg,003755.jpg,swd,0.8241,others,0.1664,unknown_class
004529.jpg,004529.jpg,others,0.8239,swd,0.1745,unknown_class
007420.jpg,007420.jpg,swd,0.8236,others,0.1729,unknown_class
006434.jpg,006434.jpg,swd,0.8236,others,0.1756,unknown_class
001786.jpg,001786.jpg,swd,0.8236,mayswd,0.1192,unknown_class
003772.jpg,003772.jpg,others,0.8235,swd,0.1673,unknown_class
007237.jpg,007237.jpg,others,0.8228,swd,0.1720,unknown_class
007062.jpg,007062.jpg,others,0.8222,swd,0.1771,unknown_class
006064.jpg,006064.jpg,swd,0.8219,others,0.1777,unknown_class
002481.jpg,002481.jpg,mayswd,0.8217,swd,0.1144,unknown_class
004819.jpg,004819.jpg,others,0.8216,swd,0.1689,unknown_class
005224.jpg,005224.jpg,others,0.8212,swd,0.1779,unknown_class
001664.jpg,001664.jpg,others,0.8211,swd,0.1323,unknown_class
005130.jpg,005130.jpg,others,0.8211,mayswd,0.1760,unknown_class
004782.jpg,004782.jpg,others,0.8210,swd,0.1769,unknown_class
000022.jpg,000022.jpg,others,0.8208,swd,0.1784,unknown_class
003449.jpg,003449.jpg,others,0.8208,swd,0.1487,unknown_class
006365.jpg,006365.jpg,others,0.8207,swd,0.1788,unknown_class
002213.jpg,002213.jpg,others,0.8206,swd,0.1789,unknown_class
006275.jpg,006275.jpg,others,0.8205,swd,0.1777,unknown_class
006541.jpg,006541.jpg,others,0.8205,swd,0.1790,unknown_class
008024.jpg,008024.jpg,swd,0.8199,others,0.1794,unknown_class
005853.jpg,005853.jpg,others,0.8195,swd,0.1704,unknown_class
001986.jpg,001986.jpg,others,0.8194,swd,0.1751,unknown_class
004157.jpg,004157.jpg,others,0.8190,swd,0.1800,unknown_class
004222.jpg,004222.jpg,swd,0.8189,others,0.1771,unknown_class
008288.jpg,008288.jpg,others,0.8188,swd,0.1798,unknown_class
004201.jpg,004201.jpg,others,0.8187,swd,0.1495,unknown_class
007112.jpg,007112.jpg,others,0.8185,swd,0.1775,unknown_class
006290.jpg,006290.jpg,swd,0.8183,others,0.1731,unknown_class
006092.jpg,006092.jpg,swd,0.8179,others,0.1816,unknown_class
007522.jpg,007522.jpg,others,0.8179,swd,0.1815,unknown_class
005662.jpg,005662.jpg,swd,0.8177,others,0.1802,unknown_class
007930.jpg,007930.jpg,swd,0.8173,mayswd,0.1616,unknown_class
004978.jpg,004978.jpg,others,0.8173,swd,0.1823,unknown_class
000369.jpg,000369.jpg,others,0.8172,swd,0.1822,unknown_class
003628.jpg,003628.jpg,others,0.8171,swd,0.1558,unknown_class
003543.jpg,003543.jpg,others,0.8171,swd,0.1785,unknown_class
005144.jpg,005144.jpg,others,0.8170,swd,0.1780,unknown_class
006113.jpg,006113.jpg,others,0.8169,swd,0.1728,unknown_class
003654.jpg,003654.jpg,others,0.8160,swd,0.1772,unknown_class
006619.jpg,006619.jpg,others,0.8159,swd,0.1832,unknown_class
006964.jpg,006964.jpg,swd,0.8156,others,0.1838,unknown_class
006085.jpg,006085.jpg,swd,0.8155,others,0.1827,unknown_class
004138.jpg,004138.jpg,others,0.8154,swd,0.1643,unknown_class
006153.jpg,006153.jpg,others,0.8153,swd,0.1840,unknown_class
003014.jpg,003014.jpg,swd,0.8149,others,0.1823,unknown_class
005610.jpg,005610.jpg,others,0.8149,swd,0.1846,unknown_class
005150.jpg,005150.jpg,others,0.8147,swd,0.1841,unknown_class
004919.jpg,004919.jpg,swd,0.8145,mayswd,0.0989,unknown_class
003273.jpg,003273.jpg,others,0.8145,swd,0.1839,unknown_class
007369.jpg,007369.jpg,swd,0.8142,others,0.1849,unknown_class
007578.jpg,007578.jpg,swd,0.8141,others,0.1843,unknown_class
003874.jpg,003874.jpg,others,0.8137,mayswd,0.0963,unknown_class
004698.jpg,004698.jpg,others,0.8133,swd,0.1856,unknown_class
004190.jpg,004190.jpg,swd,0.8130,others,0.1862,unknown_class
006511.jpg,006511.jpg,others,0.8127,swd,0.1868,unknown_class
002750.jpg,002750.jpg,others,0.8126,swd,0.1864,unknown_class
008258.jpg,008258.jpg,others,0.8124,swd,0.1859,unknown_class
005870.jpg,005870.jpg,others,0.8123,swd,0.1722,unknown_class
004620.jpg,004620.jpg,others,0.8116,swd,0.1858,unknown_class
003579.jpg,003579.jpg,swd,0.8111,others,0.1862,unknown_class
005784.jpg,005784.jpg,others,0.8110,swd,0.1853,unknown_class
004232.jpg,004232.jpg,mayswd,0.8109,swd,0.1859,unknown_class
005672.jpg,005672.jpg,others,0.8108,swd,0.1881,unknown_class
006040.jpg,006040.jpg,others,0.8108,swd,0.1883,unknown_class
008086.jpg,008086.jpg,swd,0.8106,others,0.1761,unknown_class
003698.jpg,003698.jpg,others,0.8103,swd,0.1661,unknown_class
004752.jpg,004752.jpg,others,0.8098,swd,0.1806,unknown_class
007799.jpg,007799.jpg,others,0.8098,swd,0.1888,unknown_class
001377.jpg,001377.jpg,mayswd,0.8090,others,0.1325,unknown_class
008128.jpg,008128.jpg,others,0.8090,swd,0.1901,unknown_class
005149.jpg,005149.jpg,swd,0.8089,others,0.1885,unknown_class
005479.jpg,005479.jpg,others,0.8086,swd,0.1882,unknown_class
001728.jpg,001728.jpg,swd,0.8083,others,0.1768,unknown_class
003785.jpg,003785.jpg,others,0.8080,swd,0.1901,unknown_class
008149.jpg,008149.jpg,swd,0.8078,others,0.1913,unknown_class
000197.jpg,000197.jpg,swd,0.8078,mayswd,0.1920,unknown_class
005655.jpg,005655.jpg,swd,0.8076,others,0.1916,unknown_class
007273.jpg,007273.jpg,swd,0.8074,others,0.1781,unknown_class
006249.jpg,006249.jpg,swd,0.8071,others,0.1883,unknown_class
001523.jpg,001523.jpg,others,0.8067,swd,0.1877,unknown_class
003127.jpg,003127.jpg,others,0.8067,swd,0.1915,unknown_class
006450.jpg,006450.jpg,swd,0.8063,others,0.1916,unknown_class
001774.jpg,001774.jpg,swd,0.8059,others,0.1897,unknown_class
007074.jpg,007074.jpg,swd,0.8057,others,0.1937,unknown_class
003399.jpg,003399.jpg,others,0.8055,swd,0.1930,unknown_class
003078.jpg,003078.jpg,others,0.8055,swd,0.1931,unknown_class
004122.jpg,004122.jpg,swd,0.8053,others,0.1094,unknown_class
007646.jpg,007646.jpg,others,0.8052,swd,0.1936,unknown_class
002354.jpg,002354.jpg,swd,0.8052,mayswd,0.1945,unknown_class
000523.jpg,000523.jpg,swd,0.8050,others,0.1898,unknown_class
005540.jpg,005540.jpg,others,0.8049,swd,0.1935,unknown_class
006937.jpg,006937.jpg,others,0.8048,swd,0.1946,unknown_class
006922.jpg,006922.jpg,swd,0.8046,others,0.1948,unknown_class
006807.jpg,006807.jpg,others,0.8044,swd,0.1950,unknown_class
004478.jpg,004478.jpg,others,0.8044,swd,0.1942,unknown_class
005396.jpg,005396.jpg,swd,0.8041,others,0.1928,unknown_class
005164.jpg,005164.jpg,swd,0.8037,others,0.1937,unknown_class
005288.jpg,005288.jpg,others,0.8032,swd,0.1917,unknown_class
000380.jpg,000380.jpg,others,0.8031,swd,0.1955,unknown_class
003845.jpg,003845.jpg,others,0.8027,swd,0.1360,unknown_class
008169.jpg,008169.jpg,others,0.8024,swd,0.1877,unknown_class
004370.jpg,004370.jpg,swd,0.8022,mayswd,0.1597,unknown_class
007213.jpg,007213.jpg,others,0.8022,swd,0.1951,unknown_class
003349.jpg,003349.jpg,others,0.8019,swd,0.1975,unknown_class
005367.jpg,005367.jpg,others,0.8015,swd,0.1861,unknown_class
001411.jpg,001411.jpg,mayswd,0.8014,others,0.1889,unknown_class
003042.jpg,003042.jpg,swd,0.8013,others,0.1950,unknown_class
007797.jpg,007797.jpg,swd,0.8013,others,0.1965,unknown_class
004250.jpg,004250.jpg,others,0.8013,swd,0.1941,unknown_class
001416.jpg,001416.jpg,mayswd,0.8012,swd,0.1932,unknown_class
005427.jpg,005427.jpg,others,0.8005,swd,0.1968,unknown_class
003376.jpg,003376.jpg,swd,0.8005,others,0.1979,unknown_class
007974.jpg,007974.jpg,others,0.8004,swd,0.1990,unknown_class
006398.jpg,006398.jpg,others,0.8003,swd,0.1985,unknown_class
007896.jpg,007896.jpg,others,0.8000,swd,0.1993,unknown_class
005005.jpg,005005.jpg,others,0.8000,swd,0.1988,unknown_class
007306.jpg,007306.jpg,swd,0.7999,mayswd,0.1992,unknown_class
004903.jpg,004903.jpg,mayswd,0.7998,others,0.1724,unknown_class
007304.jpg,007304.jpg,others,0.7996,swd,0.1960,unknown_class
006380.jpg,006380.jpg,swd,0.7992,mayswd,0.1483,unknown_class
006661.jpg,006661.jpg,swd,0.7992,others,0.1408,unknown_class
004431.jpg,004431.jpg,others,0.7992,swd,0.1974,unknown_class
007215.jpg,007215.jpg,others,0.7990,swd,0.2003,unknown_class
005544.jpg,005544.jpg,swd,0.7987,others,0.2007,unknown_class
003567.jpg,003567.jpg,others,0.7986,swd,0.1904,unknown_class
007235.jpg,007235.jpg,others,0.7983,swd,0.2006,unknown_class
003395.jpg,003395.jpg,others,0.7982,mayswd,0.1728,unknown_class
001943.jpg,001943.jpg,others,0.7981,mayswd,0.1376,unknown_class
006441.jpg,006441.jpg,others,0.7976,swd,0.1878,unknown_class
003123.jpg,003123.jpg,swd,0.7975,mayswd,0.1872,unknown_class
003184.jpg,003184.jpg,others,0.7974,swd,0.2016,unknown_class
003031.jpg,003031.jpg,others,0.7967,swd,0.1808,unknown_class
004372.jpg,004372.jpg,others,0.7966,swd,0.1974,unknown_class
001574.jpg,001574.jpg,others,0.7966,swd,0.1977,unknown_class
005963.jpg,005963.jpg,swd,0.7962,others,0.1933,unknown_class
004274.jpg,004274.jpg,swd,0.7961,others,0.2031,unknown_class
004783.jpg,004783.jpg,swd,0.7961,others,0.2037,unknown_class
003719.jpg,003719.jpg,others,0.7961,swd,0.2028,unknown_class
004364.jpg,004364.jpg,swd,0.7960,others,0.1927,unknown_class
002318.jpg,002318.jpg,swd,0.7959,others,0.2032,unknown_class
004508.jpg,004508.jpg,swd,0.7959,others,0.2033,unknown_class
007020.jpg,007020.jpg,others,0.7957,swd,0.2026,unknown_class
007759.jpg,007759.jpg,mayswd,0.7956,swd,0.1622,unknown_class
007813.jpg,007813.jpg,others,0.7953,swd,0.2040,unknown_class
006624.jpg,006624.jpg,others,0.7947,swd,0.2047,unknown_class
004209.jpg,004209.jpg,others,0.7945,swd,0.2041,unknown_class
005180.jpg,005180.jpg,swd,0.7943,others,0.2031,unknown_class
007320.jpg,007320.jpg,swd,0.7942,others,0.2042,unknown_class
006337.jpg,006337.jpg,others,0.7941,swd,0.1847,unknown_class
006778.jpg,006778.jpg,swd,0.7938,others,0.2056,unknown_class
006331.jpg,006331.jpg,swd,0.7937,others,0.2032,unknown_class
007341.jpg,007341.jpg,others,0.7936,swd,0.2021,unknown_class
002779.jpg,002779.jpg,others,0.7936,swd,0.2051,unknown_class
001346.jpg,001346.jpg,others,0.7935,mayswd,0.1859,unknown_class
007776.jpg,007776.jpg,swd,0.7935,others,0.2034,unknown_class
002798.jpg,002798.jpg,others,0.7925,swd,0.2061,unknown_class
004518.jpg,004518.jpg,swd,0.7925,others,0.2062,unknown_class
004411.jpg,004411.jpg,others,0.7924,swd,0.2070,unknown_class
005628.jpg,005628.jpg,swd,0.7923,others,0.2071,unknown_class
002132.jpg,002132.jpg,others,0.7922,swd,0.2077,unknown_class
004779.jpg,004779.jpg,swd,0.7918,others,0.2038,unknown_class
005433.jpg,005433.jpg,swd,0.7918,others,0.2057,unknown_class
000950.jpg,000950.jpg,mayswd,0.7918,others,0.1826,unknown_class
004570.jpg,004570.jpg,swd,0.7917,mayswd,0.1869,unknown_class
004959.jpg,004959.jpg,swd,0.7916,others,0.1983,unknown_class
006904.jpg,006904.jpg,others,0.7912,swd,0.2076,unknown_class
005323.jpg,005323.jpg,swd,0.7906,others,0.2090,unknown_class
006843.jpg,006843.jpg,others,0.7903,swd,0.2085,unknown_class
004574.jpg,004574.jpg,others,0.7902,swd,0.2077,unknown_class
003088.jpg,003088.jpg,swd,0.7900,others,0.2079,unknown_class
004824.jpg,004824.jpg,swd,0.7898,others,0.2029,unknown_class
004804.jpg,004804.jpg,swd,0.7897,others,0.2097,unknown_class
000908.jpg,000908.jpg,others,0.7896,swd,0.2056,unknown_class
005262.jpg,005262.jpg,swd,0.7895,others,0.2083,unknown_class
001452.jpg,001452.jpg,swd,0.7894,mayswd,0.1805,unknown_class
006438.jpg,006438.jpg,swd,0.7892,others,0.1930,unknown_class
001987.jpg,001987.jpg,others,0.7891,swd,0.2101,unknown_class
003620.jpg,003620.jpg,mayswd,0.7891,others,0.1588,unknown_class
002686.jpg,002686.jpg,swd,0.7890,others,0.1572,unknown_class
004514.jpg,004514.jpg,others,0.7889,swd,0.2101,unknown_class
005535.jpg,005535.jpg,others,0.7888,swd,0.2080,unknown_class
006147.jpg,006147.jpg,swd,0.7881,mayswd,0.1594,unknown_class
007739.jpg,007739.jpg,others,0.7879,swd,0.2103,unknown_class
007016.jpg,007016.jpg,swd,0.7878,others,0.2110,unknown_class
003590.jpg,003590.jpg,swd,0.7877,mayswd,0.1988,unknown_class
001061.jpg,001061.jpg,swd,0.7877,others,0.1624,unknown_class
007347.jpg,007347.jpg,swd,0.7876,others,0.2110,unknown_class
008026.jpg,008026.jpg,others,0.7875,swd,0.2108,unknown_class
001827.jpg,001827.jpg,others,0.7875,swd,0.1440,unknown_class
007119.jpg,007119.jpg,mayswd,0.7874,others,0.2082,unknown_class
007969.jpg,007969.jpg,others,0.7872,swd,0.2108,unknown_class
001909.jpg,001909.jpg,others,0.7872,swd,0.2093,unknown_class
005352.jpg,005352.jpg,others,0.7866,swd,0.2114,unknown_class
003723.jpg,003723.jpg,swd,0.7863,others,0.2127,unknown_class
006369.jpg,006369.jpg,swd,0.7861,others,0.2129,unknown_class
006878.jpg,006878.jpg,others,0.7859,swd,0.1210,unknown_class
003288.jpg,003288.jpg,others,0.7853,swd,0.1810,unknown_class
001491.jpg,001491.jpg,swd,0.7853,others,0.2134,unknown_class
007099.jpg,007099.jpg,swd,0.7852,others,0.2003,unknown_class
006320.jpg,006320.jpg,others,0.7849,mayswd,0.1441,unknown_class
004583.jpg,004583.jpg,swd,0.7848,others,0.2145,unknown_class
004177.jpg,004177.jpg,others,0.7842,swd,0.2143,unknown_class
006799.jpg,006799.jpg,others,0.7841,swd,0.2139,unknown_class
006542.jpg,006542.jpg,others,0.7836,swd,0.2157,unknown_class
005671.jpg,005671.jpg,swd,0.7831,others,0.2163,unknown_class
008172.jpg,008172.jpg,others,0.7830,swd,0.2152,unknown_class
008067.jpg,008067.jpg,others,0.7829,swd,0.2128,unknown_class
