epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,8397.87,0.35963,0.23221,0.8129,0.9176,0.87728,0.95723,0.86873,0.49905,0.48621,0.86607,0.0085348,0.0085348,0.0085348
150,8455.36,0.3537,0.22866,0.81151,0.91809,0.87652,0.95627,0.86833,0.49956,0.48423,0.86672,0.0085249,0.0085249,0.0085249
151,8512.17,0.35791,0.24169,0.81165,0.91359,0.88128,0.95703,0.8685,0.50024,0.48793,0.86777,0.008515,0.008515,0.008515
152,8569.06,0.36279,0.22845,0.81228,0.91696,0.88413,0.95726,0.86788,0.50108,0.48389,0.86848,0.0085051,0.0085051,0.0085051
153,8625.89,0.35496,0.22751,0.81218,0.92269,0.87878,0.95836,0.86936,0.50093,0.4787,0.86881,0.0084952,0.0084952,0.0084952
154,8682.92,0.35671,0.23186,0.81241,0.91296,0.88603,0.95942,0.87007,0.49965,0.46927,0.86827,0.0084853,0.0084853,0.0084853
155,8739.58,0.35904,0.23521,0.81081,0.90891,0.89212,0.96057,0.87193,0.4991,0.46605,0.86877,0.0084754,0.0084754,0.0084754
156,8796.25,0.35876,0.22983,0.81163,0.9088,0.8987,0.96081,0.87235,0.49965,0.46524,0.86941,0.0084655,0.0084655,0.0084655
157,8853.07,0.35354,0.22717,0.815,0.91786,0.88984,0.96126,0.87339,0.50008,0.46417,0.87034,0.0084556,0.0084556,0.0084556
158,8909.73,0.35623,0.23049,0.80985,0.9165,0.89098,0.96148,0.87274,0.50061,0.46219,0.87055,0.0084457,0.0084457,0.0084457
159,8966.38,0.35705,0.22553,0.81065,0.91477,0.88829,0.96064,0.87191,0.49998,0.46492,0.87017,0.0084358,0.0084358,0.0084358
160,9022.98,0.35157,0.2266,0.80976,0.91087,0.89098,0.95971,0.87111,0.50007,0.46884,0.86999,0.0084259,0.0084259,0.0084259
161,9079.65,0.3532,0.22297,0.80932,0.9175,0.88863,0.95848,0.86985,0.50041,0.47574,0.8698,0.008416,0.008416,0.008416
162,9136.59,0.35714,0.22836,0.80935,0.91849,0.88757,0.95855,0.8697,0.50134,0.4734,0.87013,0.0084061,0.0084061,0.0084061
163,9193.48,0.35262,0.22434,0.80941,0.91831,0.88546,0.95843,0.86908,0.50163,0.47276,0.87028,0.0083962,0.0083962,0.0083962
164,9250.44,0.35611,0.22967,0.80973,0.92092,0.88403,0.95799,0.86833,0.50162,0.47429,0.87045,0.0083863,0.0083863,0.0083863
165,9307.1,0.35206,0.23102,0.80547,0.92155,0.88508,0.95781,0.86916,0.50167,0.46879,0.87027,0.0083764,0.0083764,0.0083764
166,9363.84,0.34988,0.23674,0.81097,0.89878,0.90215,0.95863,0.86876,0.50111,0.46586,0.87002,0.0083665,0.0083665,0.0083665
167,9420.72,0.35144,0.22207,0.8075,0.89854,0.90468,0.95757,0.8679,0.5008,0.46701,0.87,0.0083566,0.0083566,0.0083566
168,9476.95,0.35417,0.22604,0.80743,0.90036,0.90582,0.95791,0.86798,0.50029,0.46159,0.8697,0.0083467,0.0083467,0.0083467
169,9533.25,0.35629,0.22751,0.81199,0.90066,0.90559,0.95881,0.86855,0.50119,0.45674,0.87026,0.0083368,0.0083368,0.0083368
170,9589.86,0.35469,0.22735,0.80855,0.90041,0.90868,0.95952,0.86948,0.50131,0.45133,0.87035,0.0083269,0.0083269,0.0083269
171,9646.7,0.35307,0.22775,0.81066,0.90195,0.90868,0.95964,0.86971,0.50059,0.44727,0.87023,0.008317,0.008317,0.008317
172,9703.05,0.34998,0.22605,0.80895,0.90358,0.90925,0.96037,0.87116,0.50041,0.44469,0.87035,0.0083071,0.0083071,0.0083071
173,9759.39,0.3463,0.22242,0.80952,0.90393,0.90925,0.96035,0.87046,0.49961,0.44645,0.86994,0.0082972,0.0082972,0.0082972
174,9815.97,0.34922,0.22061,0.80684,0.90802,0.90297,0.96041,0.87073,0.49934,0.44833,0.86981,0.0082873,0.0082873,0.0082873
175,9872.48,0.35349,0.22669,0.80804,0.91238,0.89743,0.96068,0.87065,0.4994,0.44848,0.86987,0.0082774,0.0082774,0.0082774
176,9929.01,0.34789,0.22551,0.80868,0.91638,0.89448,0.96062,0.87058,0.49951,0.44864,0.87022,0.0082675,0.0082675,0.0082675
177,9985.28,0.34741,0.21966,0.8068,0.91878,0.89212,0.96014,0.87012,0.49973,0.44991,0.87038,0.0082576,0.0082576,0.0082576
178,10041.2,0.35214,0.22444,0.80985,0.90436,0.90134,0.95987,0.86997,0.49992,0.4538,0.87052,0.0082477,0.0082477,0.0082477
179,10097.5,0.35212,0.22835,0.81006,0.90612,0.90468,0.95994,0.87023,0.4997,0.45553,0.87048,0.0082378,0.0082378,0.0082378
180,10153.7,0.34934,0.22076,0.81071,0.905,0.90262,0.95931,0.86983,0.49943,0.45648,0.87072,0.0082279,0.0082279,0.0082279
181,10210,0.34848,0.2262,0.80621,0.90527,0.89954,0.95867,0.8685,0.49908,0.45888,0.8708,0.008218,0.008218,0.008218
