epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1436.38,0.38445,0.24829,0.8187,0.97537,0.95066,0.98822,0.91159,0.44568,0.27731,0.80472,0.0092773,0.0092773,0.0092773
75,1455.27,0.38236,0.24941,0.81989,0.95182,0.97487,0.98953,0.91416,0.43615,0.27272,0.80155,0.0092674,0.0092674,0.0092674
76,1474.11,0.38403,0.2513,0.82028,0.96874,0.95724,0.9903,0.91949,0.44253,0.28163,0.80147,0.0092575,0.0092575,0.0092575
77,1492.8,0.38049,0.24632,0.82041,0.97577,0.94737,0.98757,0.91208,0.44562,0.28584,0.8008,0.0092476,0.0092476,0.0092476
78,1511.73,0.3804,0.24604,0.81917,0.96972,0.95724,0.98812,0.91309,0.44267,0.28774,0.80072,0.0092377,0.0092377,0.0092377
79,1530.74,0.3811,0.24846,0.81893,0.95478,0.97231,0.9901,0.91372,0.45217,0.27659,0.80149,0.0092278,0.0092278,0.0092278
80,1549.63,0.38232,0.24437,0.82436,0.96974,0.97368,0.98948,0.91048,0.44855,0.27173,0.801,0.0092179,0.0092179,0.0092179
81,1568.27,0.38127,0.24844,0.81704,0.97022,0.96053,0.98965,0.91387,0.44587,0.27853,0.80061,0.009208,0.009208,0.009208
82,1587.04,0.38039,0.24867,0.82007,0.97331,0.95977,0.98916,0.91057,0.44926,0.28358,0.80296,0.0091981,0.0091981,0.0091981
83,1606.01,0.37749,0.2488,0.82033,0.97026,0.95724,0.98898,0.91761,0.44311,0.27552,0.80142,0.0091882,0.0091882,0.0091882
84,1624.99,0.37956,0.2468,0.81918,0.96835,0.96053,0.99,0.91234,0.44891,0.2797,0.80455,0.0091783,0.0091783,0.0091783
85,1643.75,0.37464,0.243,0.81537,0.95964,0.96711,0.98999,0.91158,0.44527,0.26904,0.80139,0.0091684,0.0091684,0.0091684
86,1662.69,0.37286,0.2415,0.81908,0.95198,0.97827,0.98891,0.91705,0.44437,0.27388,0.80356,0.0091585,0.0091585,0.0091585
